country;property_name;property_category;country_link;property_link
Oman;Archaeological Sites of Bat, Al-Khutm and Al-Ayn;cultural;https://whc.unesco.org/en/statesparties/om;https://whc.unesco.org/en/list/434
Oman;Land of Frankincense;cultural;https://whc.unesco.org/en/statesparties/om;https://whc.unesco.org/en/list/1010
Oman;Aflaj Irrigation Systems of Oman;cultural;https://whc.unesco.org/en/statesparties/om;https://whc.unesco.org/en/list/1207
Oman;Ancient City of Qalhat;cultural;https://whc.unesco.org/en/statesparties/om;https://whc.unesco.org/en/list/1537
Pakistan;Archaeological Ruins at Moenjodaro;cultural;https://whc.unesco.org/en/statesparties/pk;https://whc.unesco.org/en/list/138
Pakistan;Buddhist Ruins of Takht-i-Bahi and Neighbouring City Remains at Sahr-i-Bahlol;cultural;https://whc.unesco.org/en/statesparties/pk;https://whc.unesco.org/en/list/140
Pakistan;Taxila;cultural;https://whc.unesco.org/en/statesparties/pk;https://whc.unesco.org/en/list/139
Pakistan;Fort and Shalamar Gardens in Lahore;cultural;https://whc.unesco.org/en/statesparties/pk;https://whc.unesco.org/en/list/171
Pakistan;Historical Monuments at Makli, Thatta;cultural;https://whc.unesco.org/en/statesparties/pk;https://whc.unesco.org/en/list/143
Pakistan;Rohtas Fort;cultural;https://whc.unesco.org/en/statesparties/pk;https://whc.unesco.org/en/list/586
Palau;Rock Islands Southern Lagoon;mixed;https://whc.unesco.org/en/statesparties/pw;https://whc.unesco.org/en/list/1386
Panama;Fortifications on the Caribbean Side of Panama: Portobelo-San Lorenzo;cultural_danger;https://whc.unesco.org/en/statesparties/pa;https://whc.unesco.org/en/list/135
Panama;Darien National Park;natural;https://whc.unesco.org/en/statesparties/pa;https://whc.unesco.org/en/list/159
Panama;Talamanca Range-La Amistad Reserves / La Amistad National Park;natural;https://whc.unesco.org/en/statesparties/pa;https://whc.unesco.org/en/list/205
Panama;Archaeological Site of Panamá Viejo and Historic District of Panamá;cultural;https://whc.unesco.org/en/statesparties/pa;https://whc.unesco.org/en/list/790
Panama;Coiba National Park and its Special Zone of Marine Protection;natural;https://whc.unesco.org/en/statesparties/pa;https://whc.unesco.org/en/list/1138
Papua New Guinea;Kuk Early Agricultural Site;cultural;https://whc.unesco.org/en/statesparties/pg;https://whc.unesco.org/en/list/887
Paraguay;Jesuit Missions of La Santísima Trinidad de Paraná and Jesús de Tavarangue;cultural;https://whc.unesco.org/en/statesparties/py;https://whc.unesco.org/en/list/648
Peru;City of Cuzco;cultural;https://whc.unesco.org/en/statesparties/pe;https://whc.unesco.org/en/list/273
Peru;Historic Sanctuary of Machu Picchu;mixed;https://whc.unesco.org/en/statesparties/pe;https://whc.unesco.org/en/list/274
Peru;Chavin (Archaeological Site);cultural;https://whc.unesco.org/en/statesparties/pe;https://whc.unesco.org/en/list/330
Peru;Huascarán National Park;natural;https://whc.unesco.org/en/statesparties/pe;https://whc.unesco.org/en/list/333
Peru;Chan Chan Archaeological Zone;cultural_danger;https://whc.unesco.org/en/statesparties/pe;https://whc.unesco.org/en/list/366
Peru;Manú National Park;natural;https://whc.unesco.org/en/statesparties/pe;https://whc.unesco.org/en/list/402
Peru;Historic Centre of Lima;cultural;https://whc.unesco.org/en/statesparties/pe;https://whc.unesco.org/en/list/500
Peru;Río Abiseo National Park;mixed;https://whc.unesco.org/en/statesparties/pe;https://whc.unesco.org/en/list/548
Peru;Lines and Geoglyphs of Nasca and Palpa;cultural;https://whc.unesco.org/en/statesparties/pe;https://whc.unesco.org/en/list/700
Peru;Historical Centre of the City of Arequipa;cultural;https://whc.unesco.org/en/statesparties/pe;https://whc.unesco.org/en/list/1016
Peru;Sacred City of Caral-Supe;cultural;https://whc.unesco.org/en/statesparties/pe;https://whc.unesco.org/en/list/1269
Peru;Qhapaq Ñan, Andean Road System;cultural;https://whc.unesco.org/en/statesparties/pe;https://whc.unesco.org/en/list/1459
Peru;Chankillo Archaeoastronomical Complex;cultural;https://whc.unesco.org/en/statesparties/pe;https://whc.unesco.org/en/list/1624
Philippines;Baroque Churches of the Philippines;cultural;https://whc.unesco.org/en/statesparties/ph;https://whc.unesco.org/en/list/677
Philippines;Tubbataha Reefs Natural Park;natural;https://whc.unesco.org/en/statesparties/ph;https://whc.unesco.org/en/list/653
Philippines;Rice Terraces of the Philippine Cordilleras;cultural;https://whc.unesco.org/en/statesparties/ph;https://whc.unesco.org/en/list/722
Philippines;Historic City of Vigan;cultural;https://whc.unesco.org/en/statesparties/ph;https://whc.unesco.org/en/list/502
Philippines;Puerto-Princesa Subterranean River National Park;natural;https://whc.unesco.org/en/statesparties/ph;https://whc.unesco.org/en/list/652
Philippines;Mount Hamiguitan Range Wildlife Sanctuary;natural;https://whc.unesco.org/en/statesparties/ph;https://whc.unesco.org/en/list/1403
Poland;Historic Centre of Kraków;cultural;https://whc.unesco.org/en/statesparties/pl;https://whc.unesco.org/en/list/29
Poland;Wieliczka and Bochnia Royal Salt Mines;cultural;https://whc.unesco.org/en/statesparties/pl;https://whc.unesco.org/en/list/32
Poland;Auschwitz Birkenau German Nazi Concentration and Extermination Camp (1940-1945);cultural;https://whc.unesco.org/en/statesparties/pl;https://whc.unesco.org/en/list/31
Poland;Białowieża Forest;natural;https://whc.unesco.org/en/statesparties/pl;https://whc.unesco.org/en/list/33
Poland;Historic Centre of Warsaw;cultural;https://whc.unesco.org/en/statesparties/pl;https://whc.unesco.org/en/list/30
Poland;Old City of Zamość;cultural;https://whc.unesco.org/en/statesparties/pl;https://whc.unesco.org/en/list/564
Poland;Castle of the Teutonic Order in Malbork;cultural;https://whc.unesco.org/en/statesparties/pl;https://whc.unesco.org/en/list/847
Poland;Medieval Town of Toruń;cultural;https://whc.unesco.org/en/statesparties/pl;https://whc.unesco.org/en/list/835
Poland;Kalwaria Zebrzydowska: the Mannerist Architectural and Park Landscape Complex and Pilgrimage Park;cultural;https://whc.unesco.org/en/statesparties/pl;https://whc.unesco.org/en/list/905
Poland;Churches of Peace in Jawor and Świdnica;cultural;https://whc.unesco.org/en/statesparties/pl;https://whc.unesco.org/en/list/1054
Poland;Wooden Churches of Southern Małopolska;cultural;https://whc.unesco.org/en/statesparties/pl;https://whc.unesco.org/en/list/1053
Poland;Muskauer Park / Park Mużakowski;cultural;https://whc.unesco.org/en/statesparties/pl;https://whc.unesco.org/en/list/1127
Poland;Centennial Hall in Wrocław;cultural;https://whc.unesco.org/en/statesparties/pl;https://whc.unesco.org/en/list/1165
Poland;Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe;natural;https://whc.unesco.org/en/statesparties/pl;https://whc.unesco.org/en/list/1133
Poland;Wooden Tserkvas of the Carpathian Region in Poland and Ukraine;cultural;https://whc.unesco.org/en/statesparties/pl;https://whc.unesco.org/en/list/1424
Poland;Tarnowskie Góry Lead-Silver-Zinc Mine and its Underground Water Management System;cultural;https://whc.unesco.org/en/statesparties/pl;https://whc.unesco.org/en/list/1539
Poland;Krzemionki Prehistoric Striped Flint Mining Region;cultural;https://whc.unesco.org/en/statesparties/pl;https://whc.unesco.org/en/list/1599
Portugal;Central Zone of the Town of Angra do Heroismo in the Azores;cultural;https://whc.unesco.org/en/statesparties/pt;https://whc.unesco.org/en/list/206
Portugal;Convent of Christ in Tomar;cultural;https://whc.unesco.org/en/statesparties/pt;https://whc.unesco.org/en/list/265
Portugal;Monastery of Batalha;cultural;https://whc.unesco.org/en/statesparties/pt;https://whc.unesco.org/en/list/264
Portugal;Monastery of the Hieronymites and Tower of Belém in Lisbon;cultural;https://whc.unesco.org/en/statesparties/pt;https://whc.unesco.org/en/list/263
Portugal;Historic Centre of Évora;cultural;https://whc.unesco.org/en/statesparties/pt;https://whc.unesco.org/en/list/361
Portugal;Monastery of Alcobaça;cultural;https://whc.unesco.org/en/statesparties/pt;https://whc.unesco.org/en/list/505
Portugal;Cultural Landscape of Sintra;cultural;https://whc.unesco.org/en/statesparties/pt;https://whc.unesco.org/en/list/723
Portugal;Historic Centre of Oporto, Luiz I Bridge and Monastery of Serra do Pilar ;cultural;https://whc.unesco.org/en/statesparties/pt;https://whc.unesco.org/en/list/755
Portugal;Prehistoric Rock Art Sites in the Côa Valley and Siega Verde;cultural;https://whc.unesco.org/en/statesparties/pt;https://whc.unesco.org/en/list/866
Portugal;Laurisilva of Madeira;natural;https://whc.unesco.org/en/statesparties/pt;https://whc.unesco.org/en/list/934
Portugal;Alto Douro Wine Region;cultural;https://whc.unesco.org/en/statesparties/pt;https://whc.unesco.org/en/list/1046
Portugal;Historic Centre of Guimarães and Couros Zone;cultural;https://whc.unesco.org/en/statesparties/pt;https://whc.unesco.org/en/list/1031
Portugal;Landscape of the Pico Island Vineyard Culture;cultural;https://whc.unesco.org/en/statesparties/pt;https://whc.unesco.org/en/list/1117
Portugal;Garrison Border Town of Elvas and its Fortifications;cultural;https://whc.unesco.org/en/statesparties/pt;https://whc.unesco.org/en/list/1367
Portugal;University of Coimbra – Alta and Sofia;cultural;https://whc.unesco.org/en/statesparties/pt;https://whc.unesco.org/en/list/1387
Portugal;Royal Building of Mafra – Palace, Basilica, Convent, Cerco Garden and Hunting Park (Tapada);cultural;https://whc.unesco.org/en/statesparties/pt;https://whc.unesco.org/en/list/1573
Portugal;Sanctuary of Bom Jesus do Monte in Braga;cultural;https://whc.unesco.org/en/statesparties/pt;https://whc.unesco.org/en/list/1590
Qatar;Al Zubarah Archaeological Site;cultural;https://whc.unesco.org/en/statesparties/qa;https://whc.unesco.org/en/list/1402
Republic of Korea;Haeinsa Temple Janggyeong Panjeon, the Depositories for the Tripitaka Koreana Woodblocks;cultural;https://whc.unesco.org/en/statesparties/kr;https://whc.unesco.org/en/list/737
Republic of Korea;Jongmyo Shrine;cultural;https://whc.unesco.org/en/statesparties/kr;https://whc.unesco.org/en/list/738
Republic of Korea;Seokguram Grotto and Bulguksa Temple;cultural;https://whc.unesco.org/en/statesparties/kr;https://whc.unesco.org/en/list/736
Republic of Korea;Changdeokgung Palace Complex;cultural;https://whc.unesco.org/en/statesparties/kr;https://whc.unesco.org/en/list/816
Republic of Korea;Hwaseong Fortress;cultural;https://whc.unesco.org/en/statesparties/kr;https://whc.unesco.org/en/list/817
Republic of Korea;Gochang, Hwasun and Ganghwa Dolmen Sites;cultural;https://whc.unesco.org/en/statesparties/kr;https://whc.unesco.org/en/list/977
Republic of Korea;Gyeongju Historic Areas;cultural;https://whc.unesco.org/en/statesparties/kr;https://whc.unesco.org/en/list/976
Republic of Korea;Jeju Volcanic Island and Lava Tubes;natural;https://whc.unesco.org/en/statesparties/kr;https://whc.unesco.org/en/list/1264
Republic of Korea;Royal Tombs of the Joseon Dynasty;cultural;https://whc.unesco.org/en/statesparties/kr;https://whc.unesco.org/en/list/1319
Republic of Korea;Historic Villages of Korea: Hahoe and Yangdong;cultural;https://whc.unesco.org/en/statesparties/kr;https://whc.unesco.org/en/list/1324
Republic of Korea;Namhansanseong;cultural;https://whc.unesco.org/en/statesparties/kr;https://whc.unesco.org/en/list/1439
Republic of Korea;Baekje Historic Areas;cultural;https://whc.unesco.org/en/statesparties/kr;https://whc.unesco.org/en/list/1477
Republic of Korea;Sansa, Buddhist Mountain Monasteries in Korea;cultural;https://whc.unesco.org/en/statesparties/kr;https://whc.unesco.org/en/list/1562
Republic of Korea;Seowon, Korean Neo-Confucian Academies;cultural;https://whc.unesco.org/en/statesparties/kr;https://whc.unesco.org/en/list/1498
Republic of Korea;Getbol, Korean Tidal Flats;natural;https://whc.unesco.org/en/statesparties/kr;https://whc.unesco.org/en/list/1591
Republic of Korea;Gaya Tumuli;cultural;https://whc.unesco.org/en/statesparties/kr;https://whc.unesco.org/en/list/1666
Republic of Moldova;Struve Geodetic Arc;cultural;https://whc.unesco.org/en/statesparties/md;https://whc.unesco.org/en/list/1187
Romania;Danube Delta;natural;https://whc.unesco.org/en/statesparties/ro;https://whc.unesco.org/en/list/588
Romania;Churches of Moldavia;cultural;https://whc.unesco.org/en/statesparties/ro;https://whc.unesco.org/en/list/598
Romania;Monastery of Horezu;cultural;https://whc.unesco.org/en/statesparties/ro;https://whc.unesco.org/en/list/597
Romania;Villages with Fortified Churches in Transylvania;cultural;https://whc.unesco.org/en/statesparties/ro;https://whc.unesco.org/en/list/596
Romania;Dacian Fortresses of the Orastie Mountains;cultural;https://whc.unesco.org/en/statesparties/ro;https://whc.unesco.org/en/list/906
Romania;Historic Centre of Sighişoara;cultural;https://whc.unesco.org/en/statesparties/ro;https://whc.unesco.org/en/list/902
Romania;Wooden Churches of Maramureş;cultural;https://whc.unesco.org/en/statesparties/ro;https://whc.unesco.org/en/list/904
Romania;Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe;natural;https://whc.unesco.org/en/statesparties/ro;https://whc.unesco.org/en/list/1133
Romania;Roșia Montană Mining Landscape;cultural_danger;https://whc.unesco.org/en/statesparties/ro;https://whc.unesco.org/en/list/1552
Russian Federation;Historic Centre of Saint Petersburg and Related Groups of Monuments;cultural;https://whc.unesco.org/en/statesparties/ru;https://whc.unesco.org/en/list/540
Russian Federation;Kizhi Pogost;cultural;https://whc.unesco.org/en/statesparties/ru;https://whc.unesco.org/en/list/544
Russian Federation;Kremlin and Red Square, Moscow;cultural;https://whc.unesco.org/en/statesparties/ru;https://whc.unesco.org/en/list/545
Russian Federation;Cultural and Historic Ensemble of the Solovetsky Islands;cultural;https://whc.unesco.org/en/statesparties/ru;https://whc.unesco.org/en/list/632
Russian Federation;Historic Monuments of Novgorod and Surroundings;cultural;https://whc.unesco.org/en/statesparties/ru;https://whc.unesco.org/en/list/604
Russian Federation;White Monuments of Vladimir and Suzdal;cultural;https://whc.unesco.org/en/statesparties/ru;https://whc.unesco.org/en/list/633
Russian Federation;Architectural Ensemble of the Trinity Sergius Lavra in Sergiev Posad;cultural;https://whc.unesco.org/en/statesparties/ru;https://whc.unesco.org/en/list/657
Russian Federation;Church of the Ascension, Kolomenskoye;cultural;https://whc.unesco.org/en/statesparties/ru;https://whc.unesco.org/en/list/634
Russian Federation;Virgin Komi Forests;natural;https://whc.unesco.org/en/statesparties/ru;https://whc.unesco.org/en/list/719
Russian Federation;Lake Baikal;natural;https://whc.unesco.org/en/statesparties/ru;https://whc.unesco.org/en/list/754
Russian Federation;Volcanoes of Kamchatka;natural;https://whc.unesco.org/en/statesparties/ru;https://whc.unesco.org/en/list/765
Russian Federation;Golden Mountains of Altai;natural;https://whc.unesco.org/en/statesparties/ru;https://whc.unesco.org/en/list/768
Russian Federation;Western Caucasus;natural;https://whc.unesco.org/en/statesparties/ru;https://whc.unesco.org/en/list/900
Russian Federation;Curonian Spit;cultural;https://whc.unesco.org/en/statesparties/ru;https://whc.unesco.org/en/list/994
Russian Federation;Ensemble of the Ferapontov Monastery;cultural;https://whc.unesco.org/en/statesparties/ru;https://whc.unesco.org/en/list/982
Russian Federation;Historic and Architectural Complex of the Kazan Kremlin;cultural;https://whc.unesco.org/en/statesparties/ru;https://whc.unesco.org/en/list/980
Russian Federation;Central Sikhote-Alin;natural;https://whc.unesco.org/en/statesparties/ru;https://whc.unesco.org/en/list/766
Russian Federation;Citadel, Ancient City and Fortress Buildings of Derbent;cultural;https://whc.unesco.org/en/statesparties/ru;https://whc.unesco.org/en/list/1070
Russian Federation;Uvs Nuur Basin;natural;https://whc.unesco.org/en/statesparties/ru;https://whc.unesco.org/en/list/769
Russian Federation;Ensemble of the Novodevichy Convent;cultural;https://whc.unesco.org/en/statesparties/ru;https://whc.unesco.org/en/list/1097
Russian Federation;Natural System of Wrangel Island Reserve;natural;https://whc.unesco.org/en/statesparties/ru;https://whc.unesco.org/en/list/1023
Russian Federation;Historical Centre of the City of Yaroslavl;cultural;https://whc.unesco.org/en/statesparties/ru;https://whc.unesco.org/en/list/1170
Russian Federation;Struve Geodetic Arc;cultural;https://whc.unesco.org/en/statesparties/ru;https://whc.unesco.org/en/list/1187
Russian Federation;Putorana Plateau;natural;https://whc.unesco.org/en/statesparties/ru;https://whc.unesco.org/en/list/1234
Russian Federation;Lena Pillars Nature Park;natural;https://whc.unesco.org/en/statesparties/ru;https://whc.unesco.org/en/list/1299
Russian Federation;Bolgar Historical and Archaeological Complex;cultural;https://whc.unesco.org/en/statesparties/ru;https://whc.unesco.org/en/list/981
Russian Federation;Assumption Cathedral and Monastery of the town-island of Sviyazhsk;cultural;https://whc.unesco.org/en/statesparties/ru;https://whc.unesco.org/en/list/1525
Russian Federation;Landscapes of Dauria;natural;https://whc.unesco.org/en/statesparties/ru;https://whc.unesco.org/en/list/1448
Russian Federation;Churches of the Pskov School of Architecture;cultural;https://whc.unesco.org/en/statesparties/ru;https://whc.unesco.org/en/list/1523
Russian Federation;Petroglyphs of Lake Onega and the White Sea;cultural;https://whc.unesco.org/en/statesparties/ru;https://whc.unesco.org/en/list/1654
Russian Federation;Astronomical Observatories of Kazan Federal University;cultural;https://whc.unesco.org/en/statesparties/ru;https://whc.unesco.org/en/list/1678
Rwanda;Memorial sites of the Genocide: Nyamata, Murambi, Gisozi and Bisesero;cultural;https://whc.unesco.org/en/statesparties/rw;https://whc.unesco.org/en/list/1586
Rwanda;Nyungwe National Park;natural;https://whc.unesco.org/en/statesparties/rw;https://whc.unesco.org/en/list/1697
Saint Kitts and Nevis;Brimstone Hill Fortress National Park;cultural;https://whc.unesco.org/en/statesparties/kn;https://whc.unesco.org/en/list/910
Saint Lucia;Pitons Management Area;natural;https://whc.unesco.org/en/statesparties/lc;https://whc.unesco.org/en/list/1161
San Marino;San Marino Historic Centre and Mount Titano;cultural;https://whc.unesco.org/en/statesparties/sm;https://whc.unesco.org/en/list/1245
Saudi Arabia;Hegra Archaeological Site (al-Hijr / Madā ͐ in Ṣāliḥ);cultural;https://whc.unesco.org/en/statesparties/sa;https://whc.unesco.org/en/list/1293
Saudi Arabia;At-Turaif District in ad-Dir'iyah;cultural;https://whc.unesco.org/en/statesparties/sa;https://whc.unesco.org/en/list/1329
Saudi Arabia;Historic Jeddah, the Gate to Makkah;cultural;https://whc.unesco.org/en/statesparties/sa;https://whc.unesco.org/en/list/1361
Saudi Arabia;Rock Art in the Hail Region of Saudi Arabia;cultural;https://whc.unesco.org/en/statesparties/sa;https://whc.unesco.org/en/list/1472
Saudi Arabia;Al-Ahsa Oasis, an Evolving Cultural Landscape;cultural;https://whc.unesco.org/en/statesparties/sa;https://whc.unesco.org/en/list/1563
Saudi Arabia;Ḥimā Cultural Area;cultural;https://whc.unesco.org/en/statesparties/sa;https://whc.unesco.org/en/list/1619
Saudi Arabia;‘Uruq Bani Ma’arid;natural;https://whc.unesco.org/en/statesparties/sa;https://whc.unesco.org/en/list/1699
Senegal;Island of Gorée;cultural;https://whc.unesco.org/en/statesparties/sn;https://whc.unesco.org/en/list/26
Senegal;Niokolo-Koba National Park;natural_danger;https://whc.unesco.org/en/statesparties/sn;https://whc.unesco.org/en/list/153
Senegal;Djoudj National Bird Sanctuary;natural;https://whc.unesco.org/en/statesparties/sn;https://whc.unesco.org/en/list/25
Senegal;Island of Saint-Louis;cultural;https://whc.unesco.org/en/statesparties/sn;https://whc.unesco.org/en/list/956
Senegal;Stone Circles of Senegambia;cultural;https://whc.unesco.org/en/statesparties/sn;https://whc.unesco.org/en/list/1226
Senegal;Saloum Delta;cultural;https://whc.unesco.org/en/statesparties/sn;https://whc.unesco.org/en/list/1359
Senegal;Bassari Country: Bassari, Fula and Bedik Cultural Landscapes;cultural;https://whc.unesco.org/en/statesparties/sn;https://whc.unesco.org/en/list/1407
Serbia;Stari Ras and Sopoćani;cultural;https://whc.unesco.org/en/statesparties/rs;https://whc.unesco.org/en/list/96
Serbia;Studenica Monastery;cultural;https://whc.unesco.org/en/statesparties/rs;https://whc.unesco.org/en/list/389
Serbia;Medieval Monuments in Kosovo;cultural_danger;https://whc.unesco.org/en/statesparties/rs;https://whc.unesco.org/en/list/724
Serbia;Gamzigrad-Romuliana, Palace of Galerius;cultural;https://whc.unesco.org/en/statesparties/rs;https://whc.unesco.org/en/list/1253
Serbia;Stećci Medieval Tombstone Graveyards;cultural;https://whc.unesco.org/en/statesparties/rs;https://whc.unesco.org/en/list/1504
Seychelles;Aldabra Atoll;natural;https://whc.unesco.org/en/statesparties/sc;https://whc.unesco.org/en/list/185
Seychelles;Vallée de Mai Nature Reserve;natural;https://whc.unesco.org/en/statesparties/sc;https://whc.unesco.org/en/list/261
Singapore;Singapore Botanic Gardens;cultural;https://whc.unesco.org/en/statesparties/sg;https://whc.unesco.org/en/list/1483
Slovakia;Historic Town of Banská Štiavnica and the Technical Monuments in its Vicinity;cultural;https://whc.unesco.org/en/statesparties/sk;https://whc.unesco.org/en/list/618
Slovakia;Levoča, Spišský Hrad and the Associated Cultural Monuments;cultural;https://whc.unesco.org/en/statesparties/sk;https://whc.unesco.org/en/list/620
Slovakia;Vlkolínec;cultural;https://whc.unesco.org/en/statesparties/sk;https://whc.unesco.org/en/list/622
Slovakia;Caves of Aggtelek Karst and Slovak Karst;natural;https://whc.unesco.org/en/statesparties/sk;https://whc.unesco.org/en/list/725
Slovakia;Bardejov Town Conservation Reserve;cultural;https://whc.unesco.org/en/statesparties/sk;https://whc.unesco.org/en/list/973
Slovakia;Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe;natural;https://whc.unesco.org/en/statesparties/sk;https://whc.unesco.org/en/list/1133
Slovakia;Wooden Churches of the Slovak part of the Carpathian Mountain Area;cultural;https://whc.unesco.org/en/statesparties/sk;https://whc.unesco.org/en/list/1273
Slovakia;Frontiers of the Roman Empire – The Danube Limes (Western Segment);cultural;https://whc.unesco.org/en/statesparties/sk;https://whc.unesco.org/en/list/1608
Slovenia;Škocjan Caves;natural;https://whc.unesco.org/en/statesparties/si;https://whc.unesco.org/en/list/390
Slovenia;Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe;natural;https://whc.unesco.org/en/statesparties/si;https://whc.unesco.org/en/list/1133
Slovenia;Prehistoric Pile Dwellings around the Alps;cultural;https://whc.unesco.org/en/statesparties/si;https://whc.unesco.org/en/list/1363
Slovenia;Heritage of Mercury. Almadén and Idrija;cultural;https://whc.unesco.org/en/statesparties/si;https://whc.unesco.org/en/list/1313
Slovenia;The works of Jože Plečnik in Ljubljana – Human Centred Urban Design;cultural;https://whc.unesco.org/en/statesparties/si;https://whc.unesco.org/en/list/1643
Solomon Islands;East Rennell;natural_danger;https://whc.unesco.org/en/statesparties/sb;https://whc.unesco.org/en/list/854
South Africa;Fossil Hominid Sites of South Africa;cultural;https://whc.unesco.org/en/statesparties/za;https://whc.unesco.org/en/list/915
South Africa;iSimangaliso Wetland Park;natural;https://whc.unesco.org/en/statesparties/za;https://whc.unesco.org/en/list/914
South Africa;Robben Island;cultural;https://whc.unesco.org/en/statesparties/za;https://whc.unesco.org/en/list/916
South Africa;Maloti-Drakensberg Park;mixed;https://whc.unesco.org/en/statesparties/za;https://whc.unesco.org/en/list/985
South Africa;Mapungubwe Cultural Landscape;cultural;https://whc.unesco.org/en/statesparties/za;https://whc.unesco.org/en/list/1099
South Africa;Cape Floral Region Protected Areas;natural;https://whc.unesco.org/en/statesparties/za;https://whc.unesco.org/en/list/1007
South Africa;Vredefort Dome;natural;https://whc.unesco.org/en/statesparties/za;https://whc.unesco.org/en/list/1162
South Africa;Richtersveld Cultural and Botanical Landscape;cultural;https://whc.unesco.org/en/statesparties/za;https://whc.unesco.org/en/list/1265
South Africa;ǂKhomani Cultural Landscape;cultural;https://whc.unesco.org/en/statesparties/za;https://whc.unesco.org/en/list/1545
South Africa;Barberton Makhonjwa Mountains;natural;https://whc.unesco.org/en/statesparties/za;https://whc.unesco.org/en/list/1575
Spain;Alhambra, Generalife and Albayzín, Granada;cultural;https://whc.unesco.org/en/statesparties/es;https://whc.unesco.org/en/list/314
Spain;Burgos Cathedral;cultural;https://whc.unesco.org/en/statesparties/es;https://whc.unesco.org/en/list/316
Spain;Historic Centre of Cordoba;cultural;https://whc.unesco.org/en/statesparties/es;https://whc.unesco.org/en/list/313
Spain;Monastery and Site of the Escurial, Madrid;cultural;https://whc.unesco.org/en/statesparties/es;https://whc.unesco.org/en/list/318
Spain;Works of Antoni Gaudí ;cultural;https://whc.unesco.org/en/statesparties/es;https://whc.unesco.org/en/list/320
Spain;Cave of Altamira and Paleolithic Cave Art of Northern Spain;cultural;https://whc.unesco.org/en/statesparties/es;https://whc.unesco.org/en/list/310
Spain;Monuments of Oviedo and the Kingdom of the Asturias;cultural;https://whc.unesco.org/en/statesparties/es;https://whc.unesco.org/en/list/312
Spain;Old Town of Ávila with its Extra-Muros Churches;cultural;https://whc.unesco.org/en/statesparties/es;https://whc.unesco.org/en/list/348
Spain;Old Town of Segovia and its Aqueduct;cultural;https://whc.unesco.org/en/statesparties/es;https://whc.unesco.org/en/list/311
Spain;Santiago de Compostela (Old Town);cultural;https://whc.unesco.org/en/statesparties/es;https://whc.unesco.org/en/list/347
Spain;Garajonay National Park;natural;https://whc.unesco.org/en/statesparties/es;https://whc.unesco.org/en/list/380
Spain;Historic City of Toledo;cultural;https://whc.unesco.org/en/statesparties/es;https://whc.unesco.org/en/list/379
Spain;Mudejar Architecture of Aragon;cultural;https://whc.unesco.org/en/statesparties/es;https://whc.unesco.org/en/list/378
Spain;Old Town of Cáceres;cultural;https://whc.unesco.org/en/statesparties/es;https://whc.unesco.org/en/list/384
Spain;Cathedral, Alcázar and Archivo de Indias in Seville;cultural;https://whc.unesco.org/en/statesparties/es;https://whc.unesco.org/en/list/383
Spain;Old City of Salamanca;cultural;https://whc.unesco.org/en/statesparties/es;https://whc.unesco.org/en/list/381
Spain;Poblet Monastery;cultural;https://whc.unesco.org/en/statesparties/es;https://whc.unesco.org/en/list/518
Spain;Archaeological Ensemble of Mérida;cultural;https://whc.unesco.org/en/statesparties/es;https://whc.unesco.org/en/list/664
Spain;Routes of Santiago de Compostela: Camino Francés and Routes of Northern Spain ;cultural;https://whc.unesco.org/en/statesparties/es;https://whc.unesco.org/en/list/669
Spain;Royal Monastery of Santa María de Guadalupe;cultural;https://whc.unesco.org/en/statesparties/es;https://whc.unesco.org/en/list/665
Spain;Doñana National Park;natural;https://whc.unesco.org/en/statesparties/es;https://whc.unesco.org/en/list/685
Spain;Historic Walled Town of Cuenca;cultural;https://whc.unesco.org/en/statesparties/es;https://whc.unesco.org/en/list/781
Spain;La Lonja de la Seda de Valencia;cultural;https://whc.unesco.org/en/statesparties/es;https://whc.unesco.org/en/list/782
Spain;Las Médulas;cultural;https://whc.unesco.org/en/statesparties/es;https://whc.unesco.org/en/list/803
Spain;Palau de la Música Catalana and Hospital de Sant Pau, Barcelona;cultural;https://whc.unesco.org/en/statesparties/es;https://whc.unesco.org/en/list/804
Spain;Pyrénées - Mont Perdu;mixed;https://whc.unesco.org/en/statesparties/es;https://whc.unesco.org/en/list/773
Spain;San Millán Yuso and Suso Monasteries;cultural;https://whc.unesco.org/en/statesparties/es;https://whc.unesco.org/en/list/805
Spain;Prehistoric Rock Art Sites in the Côa Valley and Siega Verde;cultural;https://whc.unesco.org/en/statesparties/es;https://whc.unesco.org/en/list/866
Spain;Rock Art of the Mediterranean Basin on the Iberian Peninsula;cultural;https://whc.unesco.org/en/statesparties/es;https://whc.unesco.org/en/list/874
Spain;University and Historic Precinct of Alcalá de Henares;cultural;https://whc.unesco.org/en/statesparties/es;https://whc.unesco.org/en/list/876
Spain;Ibiza, Biodiversity and Culture;mixed;https://whc.unesco.org/en/statesparties/es;https://whc.unesco.org/en/list/417
Spain;San Cristóbal de La Laguna;cultural;https://whc.unesco.org/en/statesparties/es;https://whc.unesco.org/en/list/929
Spain;Archaeological Ensemble of Tarraco;cultural;https://whc.unesco.org/en/statesparties/es;https://whc.unesco.org/en/list/875
